Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_ID,Sample Name,Sheep_ID,SRA Study,visit_sheep_foot
SRR12514744,AMPLICON,495,33819635,PRJNA658364,SAMN15867645,Metagenome or environmental,16073293,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",G_CODD_T,SRX9005329,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,120-B26,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-120-B26,Sample-120-B26,5,SRP278242,47-5-F1
SRR12514745,AMPLICON,495,65643117,PRJNA658364,SAMN15867637,Metagenome or environmental,31851665,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",B_HEALTHY,SRX9005328,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,95-B1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-95-B1,Sample-95-B1,2,SRP278242,21-2-F2
SRR12514746,AMPLICON,493,38390829,PRJNA658364,SAMN15867641,Metagenome or environmental,19725824,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX9005327,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,98-262F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-98-262F2,Sample-98-262F2,2,SRP278242,26-2-F2
SRR12514747,AMPLICON,493,53136818,PRJNA658364,SAMN15867639,Metagenome or environmental,26954121,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",C_ID,SRX9005326,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,97-2612F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-97-2612F3,Sample-97-2612F3,12,SRP278242,26-12-F3
SRR12514748,AMPLICON,494,125158065,PRJNA658364,SAMN15867636,Metagenome or environmental,62098113,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",C_ID,SRX9005325,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,94-259F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-94-259F1,Sample-94-259F1,9,SRP278242,25-9-F1
SRR12514749,AMPLICON,492,12548260,PRJNA658364,SAMN15867635,Metagenome or environmental,6464422,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",C_ID,SRX9005324,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,93-258F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:32:00Z,1,Sample-93-258F3,Sample-93-258F3,8,SRP278242,25-8-F3
SRR12514750,AMPLICON,494,31945160,PRJNA658364,SAMN15867634,Metagenome or environmental,16136998,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",C_ID,SRX9005323,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,92-255F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-92-255F2,Sample-92-255F2,5,SRP278242,25-5-F2
SRR12514751,AMPLICON,495,78400036,PRJNA658364,SAMN15867632,Metagenome or environmental,38557133,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",C_ID,SRX9005322,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,91-252F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-91-252F2,Sample-91-252F2,2,SRP278242,25-2-F2
SRR12514752,AMPLICON,494,74145101,PRJNA658364,SAMN15867644,Metagenome or environmental,35434448,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",G_CODD_T,SRX9005321,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,119-B25,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-119-B25,Sample-119-B25,2,SRP278242,47-2-F2
SRR12514753,AMPLICON,495,42144660,PRJNA658364,SAMN15867633,Metagenome or environmental,20899008,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005320,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,9-1514F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-9-1514F3,Sample-9-1514F3,14,SRP278242,15-14-F3
SRR12514754,AMPLICON,494,83864770,PRJNA658364,SAMN15867631,Metagenome or environmental,41423318,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005319,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,89-2514F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-89-2514F3,Sample-89-2514F3,14,SRP278242,25-14-F3
SRR12514755,AMPLICON,493,24550539,PRJNA658364,SAMN15867630,Metagenome or environmental,12628937,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",C_ID,SRX9005318,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,86-2512F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-86-2512F3,Sample-86-2512F3,12,SRP278242,25-12-F3
SRR12514756,AMPLICON,495,27794101,PRJNA658364,SAMN15867629,Metagenome or environmental,13904762,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",C_ID,SRX9005317,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,80-249F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-80-249F1,Sample-80-249F1,9,SRP278242,24-9-F1
SRR12514757,AMPLICON,495,42032316,PRJNA658364,SAMN15867628,Metagenome or environmental,20920995,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",C_ID,SRX9005316,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,79-242F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-79-242F2,Sample-79-242F2,2,SRP278242,24-2-F2
SRR12514758,AMPLICON,495,44915829,PRJNA658364,SAMN15867627,Metagenome or environmental,22333999,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005315,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,78-2414F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-78-2414F3,Sample-78-2414F3,14,SRP278242,24-14-F3
SRR12514759,AMPLICON,494,38613413,PRJNA658364,SAMN15867626,Metagenome or environmental,19852576,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",B_HEALTHY,SRX9005314,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,75-239F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-75-239F1,Sample-75-239F1,9,SRP278242,23-9-F1
SRR12514760,AMPLICON,495,24554945,PRJNA658364,SAMN15867625,Metagenome or environmental,12296894,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",B_HEALTHY,SRX9005313,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,74-238F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-74-238F3,Sample-74-238F3,8,SRP278242,23-8-F3
SRR12514761,AMPLICON,495,31116979,PRJNA658364,SAMN15867624,Metagenome or environmental,15595302,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",B_HEALTHY,SRX9005312,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,73-235F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-73-235F2,Sample-73-235F2,5,SRP278242,23-5-F2
SRR12514762,AMPLICON,495,86366123,PRJNA658364,SAMN15867623,Metagenome or environmental,42910070,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",C_ID,SRX9005311,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,71-232F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-71-232F2,Sample-71-232F2,2,SRP278242,23-2-F2
SRR12514763,AMPLICON,495,50335258,PRJNA658364,SAMN15867652,Metagenome or environmental,24869562,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",E_CODD,SRX9005310,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,117-B23,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-117-B23,Sample-117-B23,23,SRP278242,39-23-F4
SRR12514764,AMPLICON,495,32583039,PRJNA658364,SAMN15867622,Metagenome or environmental,16126813,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",C_ID,SRX9005309,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,69-2314F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-69-2314F3,Sample-69-2314F3,14,SRP278242,23-14-F3
SRR12514765,AMPLICON,495,55038156,PRJNA658364,SAMN15867621,Metagenome or environmental,27492636,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",B_HEALTHY,SRX9005308,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,66-2312F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-66-2312F3,Sample-66-2312F3,12,SRP278242,23-12-F3
SRR12514766,AMPLICON,494,29436113,PRJNA658364,SAMN15867620,Metagenome or environmental,15021939,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005307,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,62-2212F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-62-2212F3,Sample-62-2212F3,12,SRP278242,22-12-F3
SRR12514767,AMPLICON,495,51544594,PRJNA658364,SAMN15867619,Metagenome or environmental,25685833,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005306,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,6-1512F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-6-1512F3,Sample-6-1512F3,12,SRP278242,15-12-F3
SRR12514768,AMPLICON,494,50244518,PRJNA658364,SAMN15867618,Metagenome or environmental,25204297,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",B_HEALTHY,SRX9005305,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,59-219F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-59-219F1,Sample-59-219F1,9,SRP278242,21-9-F1
SRR12514769,AMPLICON,494,72380380,PRJNA658364,SAMN15867617,Metagenome or environmental,36121604,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",B_HEALTHY,SRX9005304,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,58-218F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-58-218F3,Sample-58-218F3,8,SRP278242,21-8-F3
SRR12514770,AMPLICON,495,31148887,PRJNA658364,SAMN15867616,Metagenome or environmental,15519503,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",B_HEALTHY,SRX9005303,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,57-215F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-57-215F2,Sample-57-215F2,5,SRP278242,21-5-F2
SRR12514771,AMPLICON,496,169653002,PRJNA658364,SAMN15867615,Metagenome or environmental,82551900,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",B_HEALTHY,SRX9005302,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,55-212F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-55-212F2,Sample-55-212F2,2,SRP278242,21-2-F2
SRR12514772,AMPLICON,496,74243930,PRJNA658364,SAMN15867614,Metagenome or environmental,36109501,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",B_HEALTHY,SRX9005301,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,53-2114F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-53-2114F3,Sample-53-2114F3,14,SRP278242,21-14-F3
SRR12514773,AMPLICON,495,25223817,PRJNA658364,SAMN15867613,Metagenome or environmental,12595782,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",B_HEALTHY,SRX9005300,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,50-2112F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-50-2112F3,Sample-50-2112F3,12,SRP278242,21-12-F3
SRR12514774,AMPLICON,494,53967238,PRJNA658364,SAMN15867651,Metagenome or environmental,26928219,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",E_CODD,SRX9005299,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,116-B22,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-116-B22,Sample-116-B22,23,SRP278242,38-23-F4
SRR12514775,AMPLICON,496,38995759,PRJNA658364,SAMN15867612,Metagenome or environmental,19213250,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",C_ID,SRX9005298,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,46-205F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-46-205F2,Sample-46-205F2,5,SRP278242,20-5-F2
SRR12514776,AMPLICON,495,70508214,PRJNA658364,SAMN15867611,Metagenome or environmental,35134946,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005297,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,42-199F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-42-199F1,Sample-42-199F1,9,SRP278242,19-9-F1
SRR12514777,AMPLICON,496,94270649,PRJNA658364,SAMN15867610,Metagenome or environmental,45973398,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",B_HEALTHY,SRX9005296,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,41-198F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-41-198F3,Sample-41-198F3,8,SRP278242,19-8-F3
SRR12514778,AMPLICON,495,55836241,PRJNA658364,SAMN15867609,Metagenome or environmental,27614326,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",C_ID,SRX9005295,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,40-195F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-40-195F2,Sample-40-195F2,5,SRP278242,19-5-F2
SRR12514779,AMPLICON,494,22320913,PRJNA658364,SAMN15867608,Metagenome or environmental,11224468,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",B_HEALTHY,SRX9005294,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,38-192F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-38-192F2,Sample-38-192F2,2,SRP278242,19-2-F2
SRR12514780,AMPLICON,495,35101829,PRJNA658364,SAMN15867607,Metagenome or environmental,17167841,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",B_HEALTHY,SRX9005293,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,36-1914F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-36-1914F3,Sample-36-1914F3,14,SRP278242,19-14-F3
SRR12514781,AMPLICON,494,93100779,PRJNA658364,SAMN15867606,Metagenome or environmental,46294262,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005292,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,33-1912F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-33-1912F3,Sample-33-1912F3,12,SRP278242,19-12-F3
SRR12514782,AMPLICON,496,82213510,PRJNA658364,SAMN15867605,Metagenome or environmental,39974846,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",C_ID,SRX9005291,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,29-185F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-29-185F2,Sample-29-185F2,5,SRP278242,18-5-F2
SRR12514783,AMPLICON,495,32532807,PRJNA658364,SAMN15867604,Metagenome or environmental,16184783,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX9005290,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,26-179F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-26-179F1,Sample-26-179F1,9,SRP278242,17-9-F1
SRR12514784,AMPLICON,494,49065393,PRJNA658364,SAMN15867603,Metagenome or environmental,24692062,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005289,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,25-178F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-25-178F3,Sample-25-178F3,8,SRP278242,17-8-F3
SRR12514785,AMPLICON,493,50136955,PRJNA658364,SAMN15867650,Metagenome or environmental,25183766,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005288,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,115-B21,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-115-B21,Sample-115-B21,23,SRP278242,35-23-F4
SRR12514786,AMPLICON,495,38917589,PRJNA658364,SAMN15867602,Metagenome or environmental,19191920,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX9005287,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,24-175F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-24-175F2,Sample-24-175F2,5,SRP278242,17-5-F2
SRR12514787,AMPLICON,495,30645753,PRJNA658364,SAMN15867601,Metagenome or environmental,15154940,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX9005286,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,22-172F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-22-172F2,Sample-22-172F2,2,SRP278242,17-2-F2
SRR12514788,AMPLICON,495,46575247,PRJNA658364,SAMN15867599,Metagenome or environmental,22884453,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX9005285,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,20-1714F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-20-1714F3,Sample-20-1714F3,14,SRP278242,17-14-F3
